Date,Date,,,,,,Price,Open,High,Low,Vol.,Change %
05/23/2025,5,,,23,2025,23/5/2025,0.33,0.335,0.335,0.325,858.68K,0.00%
05/22/2025,5,,,22,2025,22/5/2025,0.33,0.32,0.33,0.32,1.87M,3.13%
05/21/2025,5,,,21,2025,21/5/2025,0.32,0.32,0.325,0.32,1.10M,-1.54%
05/20/2025,5,,,20,2025,20/5/2025,0.325,0.32,0.325,0.32,879.68K,0.00%
05/19/2025,5,,,19,2025,19/5/2025,0.325,0.325,0.325,0.315,1.27M,0.00%
05/16/2025,5,,,16,2025,16/5/2025,0.325,0.325,0.325,0.32,1.72M,0.00%
05/15/2025,5,,,15,2025,15/5/2025,0.325,0.325,0.33,0.32,1.98M,0.00%
05/14/2025,5,,,14,2025,14/5/2025,0.325,0.325,0.33,0.32,2.81M,0.00%
05/13/2025,5,,,13,2025,13/5/2025,0.325,0.335,0.355,0.325,7.50M,-2.99%
05-12-2025,5,12,2025,,,12/5/2025,0.335,0.325,0.335,0.32,2.46M,3.08%
05-09-2025,5,9,2025,,,9/5/2025,0.325,0.32,0.335,0.32,2.13M,-1.52%
05-08-2025,5,8,2025,,,8/5/2025,0.33,0.33,0.33,0.32,12.73M,-1.49%
05-07-2025,5,7,2025,,,7/5/2025,0.335,0.33,0.34,0.32,7.12M,3.08%
05-06-2025,5,6,2025,,,6/5/2025,0.325,0.36,0.365,0.325,9.29M,-9.72%
05-02-2025,5,2,2025,,,2/5/2025,0.36,0.36,0.365,0.355,992.13K,0.00%
04/30/2025,4,,,30,2025,30/4/2025,0.36,0.365,0.365,0.36,348.21K,-2.70%
04/29/2025,4,,,29,2025,29/4/2025,0.37,0.36,0.37,0.36,494.31K,0.00%
04/28/2025,4,,,28,2025,28/4/2025,0.37,0.36,0.37,0.355,6.67M,2.78%
04/25/2025,4,,,25,2025,25/4/2025,0.36,0.365,0.365,0.355,4.83M,-1.37%
04/24/2025,4,,,24,2025,24/4/2025,0.365,0.37,0.37,0.36,229.86K,-1.35%
04/23/2025,4,,,23,2025,23/4/2025,0.37,0.35,0.375,0.35,2.84M,7.25%
04/22/2025,4,,,22,2025,22/4/2025,0.345,0.36,0.36,0.345,591.57K,-4.17%
04/17/2025,4,,,17,2025,17/4/2025,0.36,0.36,0.37,0.36,639.68K,0.00%
04/16/2025,4,,,16,2025,16/4/2025,0.36,0.36,0.36,0.35,5.34M,-1.37%
04/15/2025,4,,,15,2025,15/4/2025,0.365,0.37,0.37,0.365,453.93K,-1.35%
04/14/2025,4,,,14,2025,14/4/2025,0.37,0.37,0.375,0.36,1.87M,1.37%
04-11-2025,4,11,2025,,,11/4/2025,0.365,0.37,0.375,0.36,711.59K,-1.35%
04-10-2025,4,10,2025,,,10/4/2025,0.37,0.355,0.37,0.35,1.47M,5.71%
04-09-2025,4,9,2025,,,9/4/2025,0.35,0.35,0.36,0.34,3.36M,-2.78%
04-08-2025,4,8,2025,,,8/4/2025,0.36,0.36,0.38,0.355,2.19M,4.35%
04-07-2025,4,7,2025,,,7/4/2025,0.345,0.4,0.4,0.345,7.15M,-17.86%
04-03-2025,4,3,2025,,,3/4/2025,0.42,0.415,0.425,0.41,481.07K,0.00%
04-02-2025,4,2,2025,,,2/4/2025,0.42,0.41,0.43,0.4,4.60M,1.20%
04-01-2025,4,1,2025,,,1/4/2025,0.415,0.415,0.42,0.41,1.63M,0.00%
03/31/2025,3,,,31,2025,31/3/2025,0.415,0.43,0.43,0.415,2.69M,-4.60%
03/28/2025,3,,,28,2025,28/3/2025,0.435,0.43,0.445,0.425,2.14M,1.16%
03/27/2025,3,,,27,2025,27/3/2025,0.43,0.435,0.44,0.425,2.25M,0.00%
03/26/2025,3,,,26,2025,26/3/2025,0.43,0.435,0.435,0.43,968.60K,-1.15%
03/25/2025,3,,,25,2025,25/3/2025,0.435,0.43,0.44,0.425,1.63M,0.00%
03/24/2025,3,,,24,2025,24/3/2025,0.435,0.44,0.445,0.425,3.12M,-2.25%
03/21/2025,3,,,21,2025,21/3/2025,0.445,0.445,0.455,0.435,2.80M,0.00%
03/20/2025,3,,,20,2025,20/3/2025,0.445,0.44,0.45,0.435,2.40M,1.14%
03/19/2025,3,,,19,2025,19/3/2025,0.44,0.445,0.445,0.435,1.54M,0.00%
03/18/2025,3,,,18,2025,18/3/2025,0.44,0.44,0.455,0.44,3.78M,0.00%
03/17/2025,3,,,17,2025,17/3/2025,0.44,0.44,0.455,0.44,6.28M,-1.12%
03/14/2025,3,,,14,2025,14/3/2025,0.445,0.44,0.445,0.435,1.53M,1.14%
03/13/2025,3,,,13,2025,13/3/2025,0.44,0.435,0.445,0.435,2.17M,0.00%
03-12-2025,3,12,2025,,,12/3/2025,0.44,0.45,0.45,0.435,5.03M,-2.22%
03-11-2025,3,11,2025,,,11/3/2025,0.45,0.43,0.45,0.43,2.92M,2.27%
03-10-2025,3,10,2025,,,10/3/2025,0.44,0.435,0.44,0.43,1.40M,0.00%
03-07-2025,3,7,2025,,,7/3/2025,0.44,0.45,0.45,0.435,3.75M,-3.30%
03-06-2025,3,6,2025,,,6/3/2025,0.455,0.455,0.46,0.45,1.80M,1.11%
03-05-2025,3,5,2025,,,5/3/2025,0.45,0.455,0.46,0.445,1.48M,0.00%
03-04-2025,3,4,2025,,,4/3/2025,0.45,0.455,0.455,0.445,3.47M,-1.10%
03-03-2025,3,3,2025,,,3/3/2025,0.455,0.45,0.465,0.45,1.48M,1.11%
02/28/2025,2,,,28,2025,28/2/2025,0.45,0.465,0.48,0.45,1.87M,-4.26%
02/27/2025,2,,,27,2025,27/2/2025,0.47,0.445,0.485,0.44,18.35M,5.62%
02/26/2025,2,,,26,2025,26/2/2025,0.445,0.42,0.455,0.42,6.38M,4.71%
02/25/2025,2,,,25,2025,25/2/2025,0.425,0.425,0.43,0.415,2.10M,-1.16%
02/24/2025,2,,,24,2025,24/2/2025,0.43,0.445,0.445,0.425,8.05M,-4.44%
02/21/2025,2,,,21,2025,21/2/2025,0.45,0.45,0.46,0.445,2.58M,0.00%
02/20/2025,2,,,20,2025,20/2/2025,0.45,0.46,0.465,0.45,1.57M,-3.23%
02/19/2025,2,,,19,2025,19/2/2025,0.465,0.45,0.47,0.445,5.76M,3.33%
02/18/2025,2,,,18,2025,18/2/2025,0.45,0.46,0.465,0.45,2.00M,-2.17%
02/17/2025,2,,,17,2025,17/2/2025,0.46,0.455,0.465,0.455,1.96M,1.10%
02/14/2025,2,,,14,2025,14/2/2025,0.455,0.465,0.465,0.455,2.80M,0.00%
02/13/2025,2,,,13,2025,13/2/2025,0.455,0.46,0.46,0.45,1.43M,-1.09%
02-12-2025,2,12,2025,,,12/2/2025,0.46,0.465,0.47,0.455,3.00M,-1.08%
02-11-2025,2,11,2025,,,11/2/2025,0.465,0.46,0.47,0.455,3.28M,0.00%
02-10-2025,2,10,2025,,,10/2/2025,0.465,0.475,0.475,0.46,2.40M,-1.06%
02-07-2025,2,7,2025,,,7/2/2025,0.47,0.455,0.485,0.45,6.86M,3.30%
02-06-2025,2,6,2025,,,6/2/2025,0.455,0.46,0.465,0.45,2.29M,-2.15%
02-05-2025,2,5,2025,,,5/2/2025,0.465,0.47,0.47,0.455,3.31M,-1.06%
02-04-2025,2,4,2025,,,4/2/2025,0.47,0.465,0.475,0.46,1.35M,0.00%
02-03-2025,2,3,2025,,,3/2/2025,0.47,0.475,0.475,0.46,1.22M,-2.08%
01/28/2025,1,,,28,2025,28/1/2025,0.48,0.465,0.48,0.465,1.19M,2.13%
01/27/2025,1,,,27,2025,27/1/2025,0.47,0.475,0.475,0.465,1.85M,-1.05%
01/24/2025,1,,,24,2025,24/1/2025,0.475,0.5,0.5,0.475,1.91M,-1.04%
01/23/2025,1,,,23,2025,23/1/2025,0.48,0.46,0.51,0.46,19.12M,2.13%
01/22/2025,1,,,22,2025,22/1/2025,0.47,0.46,0.48,0.45,8.05M,2.17%
01/21/2025,1,,,21,2025,21/1/2025,0.46,0.45,0.47,0.45,2.33M,0.00%
01/20/2025,1,,,20,2025,20/1/2025,0.46,0.465,0.465,0.45,1.64M,-1.08%
01/17/2025,1,,,17,2025,17/1/2025,0.465,0.465,0.47,0.46,664.79K,-1.06%
01/16/2025,1,,,16,2025,16/1/2025,0.47,0.465,0.47,0.455,2.68M,1.08%
01/15/2025,1,,,15,2025,15/1/2025,0.465,0.46,0.47,0.46,1.35M,0.00%
01/14/2025,1,,,14,2025,14/1/2025,0.465,0.445,0.47,0.445,2.49M,3.33%
01/13/2025,1,,,13,2025,13/1/2025,0.45,0.45,0.45,0.445,2.07M,-2.17%
01-10-2025,1,10,2025,,,10/1/2025,0.46,0.46,0.465,0.45,1.97M,0.00%
01-09-2025,1,9,2025,,,9/1/2025,0.46,0.46,0.475,0.45,1.51M,1.10%
01-08-2025,1,8,2025,,,8/1/2025,0.455,0.47,0.47,0.455,3.21M,-5.21%
01-07-2025,1,7,2025,,,7/1/2025,0.48,0.465,0.48,0.455,2.38M,0.00%
01-06-2025,1,6,2025,,,6/1/2025,0.48,0.465,0.485,0.46,2.63M,2.13%
01-03-2025,1,3,2025,,,3/1/2025,0.47,0.49,0.49,0.465,3.34M,-2.08%
01-02-2025,1,2,2025,,,2/1/2025,0.48,0.485,0.485,0.465,3.87M,-1.03%
12/31/2024,12,,,31,2024,31/12/2024,0.485,0.47,0.485,0.46,4.29M,2.11%
12/30/2024,12,,,30,2024,30/12/2024,0.475,0.45,0.475,0.43,7.18M,6.74%
12/27/2024,12,,,27,2024,27/12/2024,0.445,0.44,0.45,0.43,4.26M,1.14%
12/24/2024,12,,,24,2024,24/12/2024,0.44,0.435,0.445,0.42,3.66M,3.53%
12/23/2024,12,,,23,2024,23/12/2024,0.425,0.42,0.43,0.42,556.23K,0.00%
12/20/2024,12,,,20,2024,20/12/2024,0.425,0.425,0.44,0.425,1.36M,-1.16%
12/19/2024,12,,,19,2024,19/12/2024,0.43,0.425,0.43,0.42,2.84M,0.00%
12/18/2024,12,,,18,2024,18/12/2024,0.43,0.43,0.445,0.43,560.96K,-1.15%
12/17/2024,12,,,17,2024,17/12/2024,0.435,0.44,0.45,0.43,2.45M,0.00%
12/16/2024,12,,,16,2024,16/12/2024,0.435,0.425,0.435,0.425,512.01K,-1.14%
12/13/2024,12,,,13,2024,13/12/2024,0.44,0.455,0.455,0.435,459.56K,-2.22%
12-12-2024,12,12,2024,,,12/12/2024,0.45,0.43,0.45,0.43,2.42M,2.27%
12-11-2024,12,11,2024,,,11/12/2024,0.44,0.44,0.46,0.425,4.59M,0.00%
12-10-2024,12,10,2024,,,10/12/2024,0.44,0.46,0.465,0.44,3.93M,-4.35%
12-09-2024,12,9,2024,,,9/12/2024,0.46,0.46,0.47,0.45,7.05M,0.00%
12-06-2024,12,6,2024,,,6/12/2024,0.46,0.465,0.47,0.455,4.00M,-1.08%
12-05-2024,12,5,2024,,,5/12/2024,0.465,0.455,0.465,0.445,3.92M,3.33%
12-04-2024,12,4,2024,,,4/12/2024,0.45,0.45,0.455,0.445,5.53M,0.00%
12-03-2024,12,3,2024,,,3/12/2024,0.45,0.45,0.455,0.44,4.48M,0.00%
12-02-2024,12,2,2024,,,2/12/2024,0.45,0.455,0.46,0.44,10.92M,0.00%
11/29/2024,11,,,29,2024,29/11/2024,0.45,0.455,0.47,0.44,6.64M,-1.10%
11/28/2024,11,,,28,2024,28/11/2024,0.455,0.47,0.48,0.45,8.90M,-2.15%
11/27/2024,11,,,27,2024,27/11/2024,0.465,0.45,0.47,0.45,5.94M,0.00%
11/26/2024,11,,,26,2024,26/11/2024,0.465,0.47,0.475,0.44,8.91M,2.20%
11/25/2024,11,,,25,2024,25/11/2024,0.455,0.415,0.455,0.415,13.36M,9.64%
11/22/2024,11,,,22,2024,22/11/2024,0.415,0.42,0.425,0.41,6.02M,0.00%
11/21/2024,11,,,21,2024,21/11/2024,0.415,0.4,0.43,0.4,14.74M,5.06%
11/20/2024,11,,,20,2024,20/11/2024,0.395,0.405,0.405,0.39,3.72M,-1.25%
11/19/2024,11,,,19,2024,19/11/2024,0.4,0.41,0.41,0.4,387.01K,-1.23%
11/18/2024,11,,,18,2024,18/11/2024,0.405,0.41,0.415,0.4,1.39M,-1.22%
11/15/2024,11,,,15,2024,15/11/2024,0.41,0.405,0.42,0.4,4.26M,0.00%
11/14/2024,11,,,14,2024,14/11/2024,0.41,0.42,0.42,0.405,3.72M,-3.53%
11/13/2024,11,,,13,2024,13/11/2024,0.425,0.43,0.43,0.42,1.40M,-1.16%
11-12-2024,11,12,2024,,,12/11/2024,0.43,0.46,0.46,0.42,4.85M,-4.44%
11-11-2024,11,11,2024,,,11/11/2024,0.45,0.445,0.45,0.435,1.46M,-1.10%
11-08-2024,11,8,2024,,,8/11/2024,0.455,0.455,0.46,0.445,3.38M,2.25%
11-07-2024,11,7,2024,,,7/11/2024,0.445,0.44,0.455,0.435,5.63M,-1.11%
11-06-2024,11,6,2024,,,6/11/2024,0.45,0.45,0.47,0.44,14.59M,2.27%
11-05-2024,11,5,2024,,,5/11/2024,0.44,0.44,0.45,0.43,5.11M,0.00%
11-04-2024,11,4,2024,,,4/11/2024,0.44,0.45,0.45,0.43,3.39M,-1.12%
11-01-2024,11,1,2024,,,1/11/2024,0.445,0.475,0.475,0.425,10.68M,-5.32%
10/31/2024,10,,,31,2024,31/10/2024,0.47,0.46,0.47,0.455,6.45M,2.17%
10/30/2024,10,,,30,2024,30/10/2024,0.46,0.455,0.47,0.445,5.96M,3.37%
10/29/2024,10,,,29,2024,29/10/2024,0.445,0.53,0.53,0.445,17.02M,-4.30%
10/28/2024,10,,,28,2024,28/10/2024,0.465,0.475,0.475,0.45,8.96M,0.00%
10/25/2024,10,,,25,2024,25/10/2024,0.465,0.425,0.51,0.425,66.08M,10.71%
10/24/2024,10,,,24,2024,24/10/2024,0.42,0.45,0.45,0.41,11.28M,-5.62%
10/23/2024,10,,,23,2024,23/10/2024,0.445,0.42,0.48,0.4,41.25M,7.23%
10/22/2024,10,,,22,2024,22/10/2024,0.415,0.425,0.425,0.4,2.10M,2.47%
10/21/2024,10,,,21,2024,21/10/2024,0.405,0.415,0.415,0.4,1.39M,0.00%
10/18/2024,10,,,18,2024,18/10/2024,0.405,0.4,0.415,0.39,3.33M,2.53%
10/17/2024,10,,,17,2024,17/10/2024,0.395,0.41,0.41,0.39,3.13M,0.00%
10/16/2024,10,,,16,2024,16/10/2024,0.395,0.405,0.415,0.385,7.49M,-1.25%
10/15/2024,10,,,15,2024,15/10/2024,0.4,0.415,0.43,0.39,5.63M,-3.61%
10/14/2024,10,,,14,2024,14/10/2024,0.415,0.405,0.415,0.385,4.72M,2.47%
10-10-2024,10,10,2024,,,10/10/2024,0.405,0.415,0.425,0.4,5.71M,1.25%
10-09-2024,10,9,2024,,,9/10/2024,0.4,0.44,0.445,0.38,6.27M,-5.88%
10-08-2024,10,8,2024,,,8/10/2024,0.425,0.51,0.51,0.42,30.24M,-14.14%
10-07-2024,10,7,2024,,,7/10/2024,0.495,0.46,0.55,0.46,38.88M,15.12%
10-04-2024,10,4,2024,,,4/10/2024,0.43,0.38,0.435,0.38,17.51M,10.26%
10-03-2024,10,3,2024,,,3/10/2024,0.39,0.44,0.445,0.38,16.24M,-10.34%
10-02-2024,10,2,2024,,,2/10/2024,0.435,0.415,0.46,0.415,13.25M,3.57%
09/30/2024,9,,,30,2024,30/9/2024,0.42,0.385,0.425,0.385,12.61M,9.09%
09/27/2024,9,,,27,2024,27/9/2024,0.385,0.365,0.4,0.365,9.21M,6.94%
09/26/2024,9,,,26,2024,26/9/2024,0.36,0.345,0.365,0.34,8.69M,7.46%
09/25/2024,9,,,25,2024,25/9/2024,0.335,0.345,0.35,0.335,4.27M,-1.47%
09/24/2024,9,,,24,2024,24/9/2024,0.34,0.335,0.34,0.33,2.07M,4.62%
09/23/2024,9,,,23,2024,23/9/2024,0.325,0.325,0.335,0.325,986.40K,-1.52%
09/20/2024,9,,,20,2024,20/9/2024,0.33,0.33,0.34,0.325,1.13M,1.54%
09/19/2024,9,,,19,2024,19/9/2024,0.325,0.33,0.34,0.32,1.42M,0.00%
09/17/2024,9,,,17,2024,17/9/2024,0.325,0.325,0.335,0.32,605.95K,0.00%
09/16/2024,9,,,16,2024,16/9/2024,0.325,0.325,0.325,0.315,1.79M,1.56%
09/13/2024,9,,,13,2024,13/9/2024,0.32,0.325,0.33,0.32,1.63M,-3.03%
09-12-2024,9,12,2024,,,12/9/2024,0.33,0.33,0.33,0.32,564.10K,3.13%
09-11-2024,9,11,2024,,,11/9/2024,0.32,0.32,0.33,0.32,510.64K,-3.03%
09-10-2024,9,10,2024,,,10/9/2024,0.33,0.34,0.34,0.32,1.28M,0.00%
09-09-2024,9,9,2024,,,9/9/2024,0.33,0.345,0.345,0.325,1.83M,-2.94%
09-05-2024,9,5,2024,,,5/9/2024,0.34,0.35,0.35,0.325,10.07M,-2.86%
09-04-2024,9,4,2024,,,4/9/2024,0.35,0.355,0.355,0.345,4.62M,-1.41%
09-03-2024,9,3,2024,,,3/9/2024,0.355,0.345,0.355,0.335,6.31M,2.90%
09-02-2024,9,2,2024,,,2/9/2024,0.345,0.355,0.36,0.34,6.66M,-1.43%
08/30/2024,8,,,30,2024,30/8/2024,0.35,0.355,0.355,0.345,1.25M,0.00%
08/29/2024,8,,,29,2024,29/8/2024,0.35,0.34,0.36,0.335,15.38M,2.94%
08/28/2024,8,,,28,2024,28/8/2024,0.34,0.335,0.34,0.33,5.92M,0.00%
08/27/2024,8,,,27,2024,27/8/2024,0.34,0.335,0.345,0.325,1.52M,3.03%
08/26/2024,8,,,26,2024,26/8/2024,0.33,0.335,0.345,0.325,1.48M,-1.49%
08/23/2024,8,,,23,2024,23/8/2024,0.335,0.32,0.355,0.32,1.33M,4.69%
08/22/2024,8,,,22,2024,22/8/2024,0.32,0.32,0.325,0.31,4.64M,0.00%
08/21/2024,8,,,21,2024,21/8/2024,0.32,0.315,0.32,0.315,662.36K,0.00%
08/20/2024,8,,,20,2024,20/8/2024,0.32,0.335,0.335,0.315,3.95M,-1.54%
08/19/2024,8,,,19,2024,19/8/2024,0.325,0.325,0.335,0.315,6.37M,0.00%
08/16/2024,8,,,16,2024,16/8/2024,0.325,0.32,0.325,0.315,1.14M,1.56%
08/15/2024,8,,,15,2024,15/8/2024,0.32,0.32,0.32,0.31,3.44M,0.00%
08/14/2024,8,,,14,2024,14/8/2024,0.32,0.33,0.33,0.32,2.04M,-1.54%
08/13/2024,8,,,13,2024,13/8/2024,0.325,0.32,0.335,0.32,633.99K,-1.52%
08-12-2024,8,12,2024,,,12/8/2024,0.33,0.325,0.34,0.325,839.07K,-1.49%
08-09-2024,8,9,2024,,,9/8/2024,0.335,0.33,0.335,0.325,1.12M,1.52%
08-08-2024,8,8,2024,,,8/8/2024,0.33,0.33,0.33,0.32,1.03M,0.00%
08-07-2024,8,7,2024,,,7/8/2024,0.33,0.33,0.34,0.33,987.01K,1.54%
08-06-2024,8,6,2024,,,6/8/2024,0.325,0.32,0.33,0.32,1.47M,1.56%
08-05-2024,8,5,2024,,,5/8/2024,0.32,0.335,0.335,0.31,3.59M,-4.48%
08-02-2024,8,2,2024,,,2/8/2024,0.335,0.335,0.335,0.33,512.06K,-1.47%
08-01-2024,8,1,2024,,,1/8/2024,0.34,0.345,0.345,0.33,9.19M,1.49%
07/31/2024,7,,,31,2024,31/7/2024,0.335,0.36,0.375,0.335,8.67M,-6.94%
07/30/2024,7,,,30,2024,30/7/2024,0.36,0.37,0.375,0.35,4.81M,-1.37%
07/29/2024,7,,,29,2024,29/7/2024,0.365,0.355,0.37,0.35,15.58M,2.82%
07/26/2024,7,,,26,2024,26/7/2024,0.355,0.36,0.365,0.355,984.69K,-1.39%
07/25/2024,7,,,25,2024,25/7/2024,0.36,0.355,0.36,0.35,2.23M,0.00%
07/24/2024,7,,,24,2024,24/7/2024,0.36,0.36,0.365,0.355,823.35K,-1.37%
07/23/2024,7,,,23,2024,23/7/2024,0.365,0.385,0.385,0.36,1.66M,-5.19%
07/22/2024,7,,,22,2024,22/7/2024,0.385,0.39,0.39,0.37,1.53M,1.32%
07/19/2024,7,,,19,2024,19/7/2024,0.38,0.395,0.395,0.38,1.79M,-2.56%
07/18/2024,7,,,18,2024,18/7/2024,0.39,0.385,0.395,0.385,515.63K,-1.27%
07/17/2024,7,,,17,2024,17/7/2024,0.395,0.4,0.405,0.39,1.53M,0.00%
07/16/2024,7,,,16,2024,16/7/2024,0.395,0.39,0.395,0.38,1.67M,3.95%
07/15/2024,7,,,15,2024,15/7/2024,0.38,0.385,0.385,0.375,410.61K,0.00%
07-12-2024,7,12,2024,,,12/7/2024,0.38,0.39,0.395,0.37,5.92M,-1.30%
07-11-2024,7,11,2024,,,11/7/2024,0.385,0.395,0.415,0.385,5.33M,-3.75%
07-10-2024,7,10,2024,,,10/7/2024,0.4,0.415,0.415,0.39,1.42M,1.27%
07-09-2024,7,9,2024,,,9/7/2024,0.395,0.405,0.41,0.385,2.76M,-1.25%
07-08-2024,7,8,2024,,,8/7/2024,0.4,0.465,0.465,0.4,8.10M,-13.98%
07-05-2024,7,5,2024,,,5/7/2024,0.465,0.475,0.475,0.455,1.56M,-1.06%
07-04-2024,7,4,2024,,,4/7/2024,0.47,0.475,0.48,0.465,1.24M,-1.05%
07-03-2024,7,3,2024,,,3/7/2024,0.475,0.475,0.48,0.46,1.44M,1.06%
07-02-2024,7,2,2024,,,2/7/2024,0.47,0.485,0.485,0.47,1.13M,-2.08%
06/28/2024,6,,,28,2024,28/6/2024,0.48,0.495,0.495,0.47,818.29K,-1.03%
06/27/2024,6,,,27,2024,27/6/2024,0.485,0.51,0.51,0.475,1.95M,-1.02%
06/26/2024,6,,,26,2024,26/6/2024,0.49,0.495,0.51,0.475,3.29M,-1.01%
06/25/2024,6,,,25,2024,25/6/2024,0.495,0.46,0.5,0.45,9.66M,11.24%
06/24/2024,6,,,24,2024,24/6/2024,0.445,0.455,0.455,0.43,3.02M,1.14%
06/21/2024,6,,,21,2024,21/6/2024,0.44,0.435,0.455,0.42,3.00M,3.53%
06/20/2024,6,,,20,2024,20/6/2024,0.425,0.435,0.44,0.425,1.02M,-1.16%
06/19/2024,6,,,19,2024,19/6/2024,0.43,0.425,0.43,0.42,883.92K,1.18%
06/18/2024,6,,,18,2024,18/6/2024,0.425,0.42,0.43,0.415,1.26M,0.00%
06/17/2024,6,,,17,2024,17/6/2024,0.425,0.445,0.445,0.42,2.01M,-2.30%
06/14/2024,6,,,14,2024,14/6/2024,0.435,0.44,0.445,0.435,611.13K,-1.14%
06/13/2024,6,,,13,2024,13/6/2024,0.44,0.425,0.445,0.425,897.56K,3.53%
06-12-2024,6,12,2024,,,12/6/2024,0.425,0.445,0.445,0.42,1.48M,-3.41%
06-11-2024,6,11,2024,,,11/6/2024,0.44,0.445,0.445,0.425,1.30M,0.00%
06-07-2024,6,7,2024,,,7/6/2024,0.44,0.46,0.46,0.43,3.56M,-2.22%
06-06-2024,6,6,2024,,,6/6/2024,0.45,0.45,0.46,0.44,1.48M,0.00%
06-05-2024,6,5,2024,,,5/6/2024,0.45,0.465,0.465,0.445,1.23M,-1.10%
06-04-2024,6,4,2024,,,4/6/2024,0.455,0.48,0.48,0.45,3.05M,-3.19%
06-03-2024,6,3,2024,,,3/6/2024,0.47,0.49,0.49,0.465,1.94M,-2.08%
05/31/2024,5,,,31,2024,31/5/2024,0.48,0.495,0.495,0.475,1.55M,-2.04%
05/30/2024,5,,,30,2024,30/5/2024,0.49,0.475,0.5,0.47,5.02M,2.08%
05/29/2024,5,,,29,2024,29/5/2024,0.48,0.49,0.51,0.48,7.45M,0.00%
05/28/2024,5,,,28,2024,28/5/2024,0.48,0.445,0.485,0.445,4.71M,5.49%
05/27/2024,5,,,27,2024,27/5/2024,0.455,0.47,0.47,0.43,7.16M,-2.15%
05/24/2024,5,,,24,2024,24/5/2024,0.465,0.495,0.5,0.455,8.16M,-4.12%
05/23/2024,5,,,23,2024,23/5/2024,0.485,0.49,0.53,0.46,25.74M,0.00%
05/22/2024,5,,,22,2024,22/5/2024,0.485,0.415,0.49,0.415,21.42M,14.12%
05/21/2024,5,,,21,2024,21/5/2024,0.425,0.455,0.455,0.42,4.32M,-4.49%
05/20/2024,5,,,20,2024,20/5/2024,0.445,0.455,0.455,0.425,5.09M,3.49%
05/17/2024,5,,,17,2024,17/5/2024,0.43,0.43,0.445,0.425,3.04M,1.18%
05/16/2024,5,,,16,2024,16/5/2024,0.425,0.45,0.45,0.415,4.58M,-4.49%
05/14/2024,5,,,14,2024,14/5/2024,0.445,0.445,0.5,0.415,20.98M,0.00%
05/13/2024,5,,,13,2024,13/5/2024,0.445,0.395,0.445,0.385,21.65M,15.58%
05-10-2024,5,10,2024,,,10/5/2024,0.385,0.38,0.39,0.36,6.61M,5.48%
05-09-2024,5,9,2024,,,9/5/2024,0.365,0.34,0.37,0.335,4.91M,10.61%
05-08-2024,5,8,2024,,,8/5/2024,0.33,0.35,0.35,0.33,3.80M,-2.94%
05-07-2024,5,7,2024,,,7/5/2024,0.34,0.325,0.345,0.32,4.71M,4.62%
05-06-2024,5,6,2024,,,6/5/2024,0.325,0.33,0.33,0.31,4.96M,0.00%
05-03-2024,5,3,2024,,,3/5/2024,0.325,0.325,0.325,0.31,3.67M,0.00%
05-02-2024,5,2,2024,,,2/5/2024,0.325,0.33,0.34,0.325,5.31M,0.00%
04/30/2024,4,,,30,2024,30/4/2024,0.325,0.32,0.33,0.31,1.93M,1.56%
04/29/2024,4,,,29,2024,29/4/2024,0.32,0.31,0.32,0.305,3.46M,3.23%
04/26/2024,4,,,26,2024,26/4/2024,0.31,0.31,0.31,0.3,4.03M,0.00%
04/25/2024,4,,,25,2024,25/4/2024,0.31,0.32,0.325,0.305,2.09M,-3.12%
04/24/2024,4,,,24,2024,24/4/2024,0.32,0.335,0.335,0.31,3.69M,-1.54%
04/23/2024,4,,,23,2024,23/4/2024,0.325,0.32,0.365,0.305,8.67M,8.33%
04/22/2024,4,,,22,2024,22/4/2024,0.3,0.31,0.315,0.3,1.35M,-3.23%
04/19/2024,4,,,19,2024,19/4/2024,0.31,0.32,0.32,0.3,1.24M,-1.59%
04/18/2024,4,,,18,2024,18/4/2024,0.315,0.32,0.325,0.315,667.43K,-1.56%
04/17/2024,4,,,17,2024,17/4/2024,0.32,0.325,0.335,0.32,828.84K,-3.03%
04/16/2024,4,,,16,2024,16/4/2024,0.33,0.345,0.345,0.32,2.09M,-1.49%
04/15/2024,4,,,15,2024,15/4/2024,0.335,0.345,0.345,0.33,981.64K,0.00%
04-12-2024,4,12,2024,,,12/4/2024,0.335,0.345,0.35,0.335,2.00M,-2.90%
04-11-2024,4,11,2024,,,11/4/2024,0.345,0.355,0.355,0.345,244.12K,-2.82%
04-10-2024,4,10,2024,,,10/4/2024,0.355,0.355,0.355,0.345,631.36K,1.43%
04-09-2024,4,9,2024,,,9/4/2024,0.35,0.355,0.36,0.34,1.29M,0.00%
04-08-2024,4,8,2024,,,8/4/2024,0.35,0.36,0.365,0.345,1.35M,-1.41%
04-05-2024,4,5,2024,,,5/4/2024,0.355,0.36,0.36,0.35,763.64K,-1.39%
04-03-2024,4,3,2024,,,3/4/2024,0.36,0.365,0.37,0.355,1.14M,-1.37%
04-02-2024,4,2,2024,,,2/4/2024,0.365,0.355,0.365,0.35,4.24M,2.82%
03/28/2024,3,,,28,2024,28/3/2024,0.355,0.365,0.365,0.35,2.24M,0.00%
03/27/2024,3,,,27,2024,27/3/2024,0.355,0.365,0.365,0.35,1.34M,1.43%
03/26/2024,3,,,26,2024,26/3/2024,0.35,0.365,0.365,0.35,3.65M,-1.41%
