"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2024","1.3468","1.3445","1.3478","1.3417","","0.19%"
"12/11/2024","1.3442","1.3420","1.3468","1.3398","","0.19%"
"12/10/2024","1.3417","1.3405","1.3435","1.3378","","0.10%"
"12/09/2024","1.3404","1.3422","1.3440","1.3371","","-0.08%"
"12/06/2024","1.3415","1.3387","1.3433","1.3355","","0.20%"
"12/05/2024","1.3388","1.3439","1.3446","1.3377","","-0.37%"
"12/04/2024","1.3438","1.3448","1.3480","1.3418","","-0.06%"
"12/03/2024","1.3446","1.3451","1.3483","1.3431","","0.02%"
"12/02/2024","1.3443","1.3392","1.3489","1.3377","","0.42%"
"11/29/2024","1.3387","1.3428","1.3433","1.3365","","-0.25%"
"11/28/2024","1.3420","1.3408","1.3451","1.3400","","0.13%"
"11/27/2024","1.3402","1.3469","1.3479","1.3386","","-0.47%"
"11/26/2024","1.3465","1.3458","1.3513","1.3436","","0.07%"
"11/25/2024","1.3456","1.3465","1.3481","1.3417","","-0.04%"
"11/22/2024","1.3462","1.3466","1.3514","1.3439","","-0.01%"
"11/21/2024","1.3463","1.3437","1.3475","1.3411","","0.28%"
"11/20/2024","1.3425","1.3378","1.3451","1.3362","","0.39%"
"11/19/2024","1.3373","1.3388","1.3415","1.3371","","-0.09%"
"11/18/2024","1.3385","1.3427","1.3454","1.3378","","-0.31%"
"11/15/2024","1.3426","1.3462","1.3476","1.3396","","-0.24%"
"11/14/2024","1.3458","1.3429","1.3490","1.3413","","0.22%"
"11/13/2024","1.3428","1.3381","1.3436","1.3333","","0.36%"
"11/12/2024","1.3380","1.3339","1.3404","1.3327","","0.34%"
"11/11/2024","1.3335","1.3263","1.3351","1.3253","","0.58%"
"11/08/2024","1.3258","1.3201","1.3305","1.3197","","0.44%"
"11/07/2024","1.3200","1.3333","1.3348","1.3183","","-0.97%"
"11/06/2024","1.3329","1.3144","1.3364","1.3131","","1.48%"
"11/05/2024","1.3135","1.3197","1.3206","1.3135","","-0.46%"
"11/04/2024","1.3196","1.3261","1.3261","1.3146","","-0.45%"
"11/01/2024","1.3255","1.3199","1.3266","1.3191","","0.45%"
"10/31/2024","1.3196","1.3224","1.3240","1.3195","","-0.19%"
"10/30/2024","1.3221","1.3240","1.3259","1.3209","","-0.12%"
"10/29/2024","1.3237","1.3226","1.3264","1.3215","","0.11%"
"10/28/2024","1.3222","1.3214","1.3250","1.3201","","0.10%"
"10/25/2024","1.3209","1.3180","1.3225","1.3177","","0.24%"
"10/24/2024","1.3177","1.3229","1.3237","1.3180","","-0.38%"
"10/23/2024","1.3227","1.3163","1.3241","1.3156","","0.50%"
"10/22/2024","1.3161","1.3162","1.3170","1.3141","","-0.01%"
"10/21/2024","1.3162","1.3095","1.3171","1.3089","","0.46%"
"10/18/2024","1.3102","1.3141","1.3152","1.3098","","-0.28%"
"10/17/2024","1.3139","1.3134","1.3156","1.3104","","0.05%"
"10/16/2024","1.3132","1.3094","1.3144","1.3075","","0.32%"
"10/15/2024","1.3090","1.3084","1.3116","1.3071","","0.05%"
"10/14/2024","1.3083","1.3049","1.3097","1.3046","","0.27%"
"10/11/2024","1.3048","1.3056","1.3072","1.3037","","-0.05%"
"10/10/2024","1.3055","1.3072","1.3099","1.3050","","-0.11%"
"10/09/2024","1.3070","1.3044","1.3082","1.3021","","0.25%"
"10/08/2024","1.3037","1.3041","1.3053","1.3019","","-0.02%"
"10/07/2024","1.3040","1.3043","1.3060","1.3021","","-0.05%"
"10/04/2024","1.3046","1.2975","1.3064","1.2955","","0.61%"
"10/03/2024","1.2967","1.2918","1.2987","1.2909","","0.39%"
"10/02/2024","1.2916","1.2881","1.2931","1.2862","","0.28%"
"10/01/2024","1.2880","1.2851","1.2899","1.2838","","0.25%"
"09/30/2024","1.2848","1.2816","1.2864","1.2793","","0.32%"
"09/27/2024","1.2807","1.2831","1.2866","1.2787","","-0.16%"
"09/26/2024","1.2828","1.2900","1.2903","1.2823","","-0.52%"
"09/25/2024","1.2895","1.2836","1.2905","1.2821","","0.48%"
"09/24/2024","1.2834","1.2908","1.2922","1.2830","","-0.53%"
"09/23/2024","1.2903","1.2910","1.2938","1.2896","","0.05%"
"09/20/2024","1.2897","1.2917","1.2940","1.2885","","-0.14%"
"09/19/2024","1.2915","1.2952","1.3012","1.2900","","-0.27%"
"09/18/2024","1.2950","1.2974","1.2979","1.2881","","-0.15%"
"09/17/2024","1.2969","1.2953","1.2974","1.2925","","0.16%"
"09/16/2024","1.2948","1.2976","1.2990","1.2942","","-0.21%"
"09/13/2024","1.2975","1.3013","1.3029","1.2973","","-0.29%"
"09/12/2024","1.3013","1.3041","1.3062","1.3009","","-0.18%"
"09/11/2024","1.3036","1.3050","1.3061","1.3004","","-0.05%"
"09/10/2024","1.3043","1.3058","1.3073","1.3040","","-0.08%"
"09/09/2024","1.3053","1.3029","1.3077","1.3019","","0.22%"
"09/06/2024","1.3024","1.3001","1.3040","1.2951","","0.18%"
"09/05/2024","1.3000","1.3040","1.3044","1.2994","","-0.28%"
"09/04/2024","1.3037","1.3069","1.3080","1.3013","","-0.26%"
"09/03/2024","1.3071","1.3072","1.3102","1.3065","","0.01%"
"09/02/2024","1.3070","1.3062","1.3081","1.3049","","0.04%"
"08/30/2024","1.3065","1.3032","1.3069","1.3012","","0.30%"
"08/29/2024","1.3026","1.3035","1.3044","1.3002","","-0.06%"
"08/28/2024","1.3034","1.3013","1.3054","1.3007","","0.18%"
"08/27/2024","1.3010","1.3042","1.3057","1.3007","","-0.22%"
"08/26/2024","1.3039","1.3013","1.3043","1.2997","","0.29%"
"08/23/2024","1.3001","1.3110","1.3113","1.3001","","-0.80%"
"08/22/2024","1.3106","1.3061","1.3118","1.3044","","0.44%"
"08/21/2024","1.3048","1.3053","1.3089","1.3034","","0.05%"
"08/20/2024","1.3042","1.3081","1.3104","1.3041","","-0.28%"
"08/19/2024","1.3078","1.3160","1.3172","1.3075","","-0.57%"
"08/16/2024","1.3153","1.3226","1.3230","1.3154","","-0.54%"
"08/15/2024","1.3224","1.3166","1.3233","1.3161","","0.52%"
"08/14/2024","1.3156","1.3182","1.3183","1.3139","","-0.11%"
"08/13/2024","1.3170","1.3246","1.3251","1.3164","","-0.53%"
"08/12/2024","1.3240","1.3238","1.3255","1.3228","","-0.01%"
"08/09/2024","1.3241","1.3255","1.3268","1.3222","","-0.09%"
"08/08/2024","1.3253","1.3276","1.3283","1.3233","","-0.18%"
"08/07/2024","1.3277","1.3254","1.3292","1.3245","","0.20%"
"08/06/2024","1.3251","1.3252","1.3280","1.3228","","0.00%"
"08/05/2024","1.3251","1.3280","1.3282","1.3183","","-0.12%"
"08/02/2024","1.3267","1.3368","1.3378","1.3244","","-0.75%"
"08/01/2024","1.3367","1.3362","1.3387","1.3341","","0.07%"
"07/31/2024","1.3357","1.3427","1.3437","1.3355","","-0.48%"
"07/30/2024","1.3422","1.3434","1.3459","1.3418","","-0.09%"
"07/29/2024","1.3434","1.3421","1.3450","1.3407","","0.11%"
"07/26/2024","1.3419","1.3434","1.3447","1.3416","","-0.10%"
"07/25/2024","1.3433","1.3434","1.3449","1.3409","","-0.01%"
"07/24/2024","1.3434","1.3456","1.3464","1.3412","","-0.16%"
"07/23/2024","1.3455","1.3458","1.3467","1.3440","","0.00%"
"07/22/2024","1.3455","1.3454","1.3468","1.3434","","0.05%"
"07/19/2024","1.3448","1.3440","1.3459","1.3430","","0.08%"
"07/18/2024","1.3437","1.3407","1.3444","1.3390","","0.22%"
"07/17/2024","1.3408","1.3444","1.3449","1.3389","","-0.24%"
"07/16/2024","1.3440","1.3435","1.3462","1.3431","","0.02%"
"07/15/2024","1.3437","1.3410","1.3441","1.3410","","0.22%"
"07/12/2024","1.3408","1.3427","1.3446","1.3402","","-0.12%"
"07/11/2024","1.3424","1.3489","1.3499","1.3411","","-0.46%"
"07/10/2024","1.3486","1.3508","1.3514","1.3482","","-0.14%"
"07/09/2024","1.3505","1.3499","1.3519","1.3490","","0.06%"
"07/08/2024","1.3497","1.3486","1.3504","1.3476","","0.10%"
"07/05/2024","1.3484","1.3519","1.3522","1.3481","","-0.24%"
"07/04/2024","1.3517","1.3537","1.3542","1.3507","","-0.14%"
"07/03/2024","1.3536","1.3562","1.3582","1.3497","","-0.15%"
"07/02/2024","1.3557","1.3576","1.3593","1.3556","","-0.13%"
"07/01/2024","1.3575","1.3559","1.3587","1.3539","","0.15%"
"06/28/2024","1.3554","1.3584","1.3599","1.3543","","-0.21%"
"06/27/2024","1.3583","1.3585","1.3597","1.3559","","0.01%"
"06/26/2024","1.3582","1.3547","1.3596","1.3537","","0.28%"
"06/25/2024","1.3544","1.3528","1.3554","1.3513","","0.13%"
"06/24/2024","1.3526","1.3550","1.3563","1.3514","","-0.15%"
"06/21/2024","1.3546","1.3545","1.3557","1.3530","","0.02%"
"06/20/2024","1.3543","1.3506","1.3550","1.3503","","0.29%"
"06/19/2024","1.3504","1.3510","1.3518","1.3499","","-0.03%"
"06/18/2024","1.3508","1.3526","1.3549","1.3505","","-0.07%"
"06/17/2024","1.3517","1.3530","1.3542","1.3516","","-0.08%"
"06/14/2024","1.3528","1.3510","1.3555","1.3503","","0.16%"
"06/13/2024","1.3506","1.3470","1.3513","1.3455","","0.28%"
"06/12/2024","1.3468","1.3532","1.3537","1.3436","","-0.44%"
"06/11/2024","1.3527","1.3527","1.3544","1.3519","","0.03%"
"06/10/2024","1.3523","1.3518","1.3543","1.3513","","0.06%"
"06/07/2024","1.3515","1.3457","1.3528","1.3436","","0.43%"
"06/06/2024","1.3457","1.3485","1.3490","1.3450","","-0.21%"
"06/05/2024","1.3485","1.3467","1.3497","1.3456","","0.15%"
"06/04/2024","1.3465","1.3463","1.3484","1.3447","","0.07%"
"06/03/2024","1.3456","1.3513","1.3523","1.3455","","-0.40%"
"05/31/2024","1.3510","1.3499","1.3529","1.3491","","0.07%"
"05/30/2024","1.3500","1.3520","1.3540","1.3489","","-0.11%"
"05/29/2024","1.3515","1.3487","1.3527","1.3476","","0.21%"
"05/28/2024","1.3487","1.3499","1.3501","1.3465","","-0.04%"
"05/27/2024","1.3493","1.3499","1.3508","1.3482","","-0.01%"
"05/24/2024","1.3495","1.3516","1.3528","1.3491","","-0.14%"
"05/23/2024","1.3514","1.3507","1.3523","1.3482","","0.05%"
"05/22/2024","1.3507","1.3472","1.3513","1.3458","","0.27%"
"05/21/2024","1.3470","1.3476","1.3492","1.3462","","-0.02%"
"05/20/2024","1.3473","1.3456","1.3481","1.3441","","0.14%"
"05/17/2024","1.3454","1.3458","1.3484","1.3441","","-0.03%"
"05/16/2024","1.3458","1.3452","1.3473","1.3419","","0.05%"
"05/15/2024","1.3451","1.3518","1.3526","1.3442","","-0.48%"
"05/14/2024","1.3516","1.3530","1.3561","1.3514","","-0.12%"
"05/13/2024","1.3532","1.3543","1.3555","1.3517","","-0.07%"
"05/10/2024","1.3541","1.3530","1.3551","1.3518","","0.14%"
"05/09/2024","1.3522","1.3556","1.3573","1.3520","","-0.24%"
"05/08/2024","1.3554","1.3541","1.3569","1.3539","","0.10%"
"05/07/2024","1.3540","1.3508","1.3553","1.3500","","0.23%"
"05/06/2024","1.3509","1.3496","1.3527","1.3486","","0.11%"
"05/03/2024","1.3494","1.3549","1.3557","1.3450","","-0.36%"
"05/02/2024","1.3543","1.3610","1.3616","1.3536","","-0.46%"
"05/01/2024","1.3605","1.3654","1.3662","1.3593","","-0.35%"
"04/30/2024","1.3653","1.3594","1.3656","1.3584","","0.43%"
"04/29/2024","1.3595","1.3628","1.3633","1.3582","","-0.22%"
"04/26/2024","1.3625","1.3590","1.3632","1.3576","","0.26%"
"04/25/2024","1.3590","1.3621","1.3628","1.3587","","-0.21%"
"04/24/2024","1.3618","1.3614","1.3626","1.3584","","0.06%"
"04/23/2024","1.3610","1.3615","1.3642","1.3597","","-0.07%"
"04/22/2024","1.3619","1.3616","1.3639","1.3600","","0.04%"
"04/19/2024","1.3614","1.3614","1.3661","1.3597","","-0.04%"
"04/18/2024","1.3620","1.3606","1.3628","1.3577","","0.12%"
"04/17/2024","1.3604","1.3649","1.3654","1.3597","","-0.34%"
"04/16/2024","1.3650","1.3628","1.3672","1.3612","","0.20%"
"04/15/2024","1.3623","1.3614","1.3635","1.3594","","0.07%"
"04/12/2024","1.3613","1.3530","1.3620","1.3525","","0.65%"
"04/11/2024","1.3525","1.3537","1.3554","1.3513","","-0.09%"
"04/10/2024","1.3537","1.3448","1.3548","1.3440","","0.69%"
"04/09/2024","1.3444","1.3479","1.3484","1.3436","","-0.22%"
"04/08/2024","1.3473","1.3488","1.3503","1.3470","","-0.10%"
"04/05/2024","1.3487","1.3482","1.3518","1.3470","","0.03%"
"04/04/2024","1.3483","1.3480","1.3494","1.3456","","0.04%"
"04/03/2024","1.3478","1.3514","1.3527","1.3477","","-0.26%"
"04/02/2024","1.3513","1.3526","1.3541","1.3501","","-0.07%"
"04/01/2024","1.3523","1.3494","1.3537","1.3474","","0.23%"
"03/29/2024","1.3492","1.3500","1.3509","1.3477","","-0.06%"
"03/28/2024","1.3500","1.3477","1.3520","1.3465","","0.18%"
"03/27/2024","1.3476","1.3457","1.3492","1.3449","","0.15%"
"03/26/2024","1.3456","1.3457","1.3463","1.3434","","0.00%"
"03/25/2024","1.3456","1.3485","1.3507","1.3444","","-0.20%"
"03/22/2024","1.3483","1.3436","1.3503","1.3427","","0.36%"
"03/21/2024","1.3435","1.3398","1.3444","1.3363","","0.29%"
"03/20/2024","1.3396","1.3421","1.3450","1.3389","","-0.16%"
"03/19/2024","1.3418","1.3392","1.3438","1.3388","","0.22%"
"03/18/2024","1.3388","1.3379","1.3398","1.3372","","0.10%"
"03/15/2024","1.3375","1.3361","1.3384","1.3358","","0.13%"
"03/14/2024","1.3357","1.3321","1.3369","1.3315","","0.28%"
"03/13/2024","1.3320","1.3326","1.3341","1.3310","","-0.01%"
"03/12/2024","1.3321","1.3304","1.3341","1.3291","","0.14%"
"03/11/2024","1.3303","1.3316","1.3319","1.3294","","-0.08%"
"03/08/2024","1.3314","1.3332","1.3339","1.3269","","-0.13%"
"03/07/2024","1.3331","1.3388","1.3391","1.3329","","-0.42%"
"03/06/2024","1.3387","1.3426","1.3437","1.3372","","-0.28%"
"03/05/2024","1.3425","1.3433","1.3448","1.3411","","-0.04%"
"03/04/2024","1.3431","1.3441","1.3448","1.3425","","-0.07%"
"03/01/2024","1.3441","1.3460","1.3479","1.3434","","-0.11%"
"02/29/2024","1.3456","1.3461","1.3466","1.3427","","-0.02%"
"02/28/2024","1.3459","1.3440","1.3474","1.3434","","0.16%"
"02/27/2024","1.3438","1.3442","1.3450","1.3424","","-0.02%"
"02/26/2024","1.3441","1.3434","1.3454","1.3431","","0.06%"
"02/23/2024","1.3433","1.3433","1.3460","1.3418","","0.04%"
"02/22/2024","1.3427","1.3440","1.3444","1.3392","","-0.10%"
"02/21/2024","1.3440","1.3436","1.3452","1.3427","","0.03%"
"02/20/2024","1.3436","1.3456","1.3472","1.3425","","-0.12%"
"02/19/2024","1.3452","1.3461","1.3471","1.3440","","-0.04%"
"02/16/2024","1.3458","1.3457","1.3490","1.3451","","0.01%"
"02/15/2024","1.3456","1.3484","1.3485","1.3441","","-0.20%"
"02/14/2024","1.3483","1.3512","1.3520","1.3475","","-0.19%"
"02/13/2024","1.3508","1.3447","1.3527","1.3440","","0.47%"
"02/12/2024","1.3445","1.3460","1.3467","1.3434","","-0.13%"
"02/09/2024","1.3463","1.3472","1.3480","1.3447","","-0.07%"
"02/08/2024","1.3472","1.3436","1.3483","1.3426","","0.29%"
"02/07/2024","1.3433","1.3443","1.3444","1.3419","","-0.05%"
"02/06/2024","1.3440","1.3470","1.3480","1.3437","","-0.22%"
"02/05/2024","1.3470","1.3425","1.3488","1.3424","","0.37%"
"02/02/2024","1.3420","1.3369","1.3442","1.3348","","0.43%"
"02/01/2024","1.3363","1.3401","1.3420","1.3362","","-0.27%"
"01/31/2024","1.3399","1.3393","1.3421","1.3360","","0.07%"
"01/30/2024","1.3390","1.3404","1.3414","1.3384","","-0.05%"
"01/29/2024","1.3397","1.3410","1.3432","1.3392","","-0.09%"
"01/26/2024","1.3409","1.3404","1.3419","1.3391","","0.05%"
"01/25/2024","1.3402","1.3397","1.3418","1.3382","","0.06%"
"01/24/2024","1.3394","1.3412","1.3418","1.3360","","-0.11%"
"01/23/2024","1.3409","1.3418","1.3429","1.3374","","-0.07%"
"01/22/2024","1.3419","1.3412","1.3427","1.3387","","0.12%"
"01/19/2024","1.3403","1.3441","1.3448","1.3398","","-0.26%"
"01/18/2024","1.3438","1.3447","1.3461","1.3420","","-0.05%"
"01/17/2024","1.3445","1.3427","1.3471","1.3416","","0.16%"
"01/16/2024","1.3423","1.3334","1.3434","1.3333","","0.70%"
"01/15/2024","1.3330","1.3319","1.3346","1.3305","","0.14%"
"01/12/2024","1.3311","1.3309","1.3333","1.3282","","0.03%"
"01/11/2024","1.3307","1.3316","1.3347","1.3285","","-0.05%"
"01/10/2024","1.3313","1.3310","1.3335","1.3304","","0.05%"
"01/09/2024","1.3307","1.3281","1.3323","1.3264","","0.23%"
"01/08/2024","1.3277","1.3298","1.3322","1.3275","","-0.11%"
"01/05/2024","1.3292","1.3296","1.3355","1.3249","","0.02%"
"01/04/2024","1.3290","1.3286","1.3304","1.3269","","0.02%"
"01/03/2024","1.3287","1.3263","1.3308","1.3253","","0.20%"
"01/02/2024","1.3261","1.3199","1.3273","1.3191","","0.50%"
"01/01/2024","1.3195","1.3196","1.3200","1.3196","","0.03%"
"12/29/2023","1.3191","1.3203","1.3216","1.3169","","-0.08%"
"12/28/2023","1.3202","1.3201","1.3206","1.3156","","0.02%"
"12/27/2023","1.3199","1.3238","1.3241","1.3196","","-0.26%"
"12/26/2023","1.3233","1.3247","1.3254","1.3219","","-0.08%"
"12/25/2023","1.3244","1.3239","1.3299","1.3230","","0.06%"
"12/22/2023","1.3236","1.3263","1.3274","1.3218","","-0.19%"
"12/21/2023","1.3261","1.3321","1.3327","1.3261","","-0.48%"
"12/20/2023","1.3325","1.3285","1.3329","1.3275","","0.32%"
"12/19/2023","1.3282","1.3325","1.3333","1.3279","","-0.30%"
"12/18/2023","1.3322","1.3321","1.3340","1.3302","","0.02%"
"12/15/2023","1.3319","1.3271","1.3346","1.3267","","0.32%"
"12/14/2023","1.3276","1.3330","1.3343","1.3253","","-0.41%"
"12/13/2023","1.3330","1.3413","1.3453","1.3316","","-0.62%"
"12/12/2023","1.3413","1.3438","1.3448","1.3379","","-0.16%"
"12/11/2023","1.3435","1.3412","1.3456","1.3407","","0.13%"
"12/08/2023","1.3418","1.3391","1.3429","1.3358","","0.20%"
"12/07/2023","1.3391","1.3420","1.3435","1.3360","","-0.20%"
"12/06/2023","1.3418","1.3412","1.3424","1.3391","","0.05%"
"12/05/2023","1.3411","1.3378","1.3424","1.3366","","0.26%"
"12/04/2023","1.3376","1.3339","1.3396","1.3318","","0.32%"
"12/01/2023","1.3333","1.3376","1.3387","1.3331","","-0.30%"
"11/30/2023","1.3373","1.3333","1.3389","1.3312","","0.34%"
"11/29/2023","1.3328","1.3312","1.3338","1.3283","","0.14%"
"11/28/2023","1.3310","1.3367","1.3375","1.3304","","-0.43%"
"11/27/2023","1.3367","1.3405","1.3405","1.3365","","-0.21%"
"11/24/2023","1.3395","1.3411","1.3426","1.3386","","-0.07%"
"11/23/2023","1.3404","1.3419","1.3427","1.3389","","-0.09%"
"11/22/2023","1.3416","1.3384","1.3441","1.3369","","0.25%"
"11/21/2023","1.3382","1.3381","1.3393","1.3347","","0.03%"
"11/20/2023","1.3378","1.3435","1.3449","1.3367","","-0.36%"
"11/17/2023","1.3427","1.3475","1.3492","1.3427","","-0.33%"
"11/16/2023","1.3471","1.3506","1.3529","1.3449","","-0.21%"
"11/15/2023","1.3500","1.3490","1.3520","1.3460","","0.10%"
"11/14/2023","1.3487","1.3590","1.3622","1.3479","","-0.74%"
"11/13/2023","1.3588","1.3605","1.3616","1.3584","","-0.10%"
"11/10/2023","1.3601","1.3608","1.3617","1.3589","","-0.01%"
"11/09/2023","1.3603","1.3564","1.3614","1.3550","","0.30%"
"11/08/2023","1.3562","1.3544","1.3579","1.3530","","0.13%"
"11/07/2023","1.3544","1.3510","1.3569","1.3503","","0.27%"
"11/06/2023","1.3507","1.3543","1.3548","1.3484","","-0.24%"
"11/03/2023","1.3539","1.3644","1.3656","1.3529","","-0.78%"
"11/02/2023","1.3645","1.3681","1.3686","1.3614","","-0.26%"
"11/01/2023","1.3680","1.3698","1.3724","1.3674","","-0.12%"
"10/31/2023","1.3696","1.3645","1.3708","1.3642","","0.40%"
"10/30/2023","1.3641","1.3703","1.3712","1.3635","","-0.45%"
"10/27/2023","1.3702","1.3696","1.3720","1.3680","","0.06%"
"10/26/2023","1.3694","1.3707","1.3736","1.3688","","-0.11%"
"10/25/2023","1.3709","1.3687","1.3721","1.3664","","0.20%"
"10/24/2023","1.3681","1.3669","1.3692","1.3633","","0.11%"
"10/23/2023","1.3666","1.3726","1.3736","1.3663","","-0.39%"
"10/20/2023","1.3720","1.3727","1.3744","1.3709","","-0.03%"
"10/19/2023","1.3724","1.3733","1.3750","1.3698","","-0.06%"
"10/18/2023","1.3732","1.3683","1.3739","1.3669","","0.39%"
"10/17/2023","1.3679","1.3676","1.3720","1.3671","","0.04%"
"10/16/2023","1.3673","1.3685","1.3707","1.3674","","-0.09%"
"10/13/2023","1.3685","1.3701","1.3713","1.3671","","-0.11%"
"10/12/2023","1.3700","1.3632","1.3710","1.3602","","0.51%"
"10/11/2023","1.3630","1.3630","1.3654","1.3611","","0.01%"
"10/10/2023","1.3628","1.3652","1.3678","1.3625","","-0.16%"
"10/09/2023","1.3650","1.3647","1.3704","1.3645","","0.01%"
"10/06/2023","1.3649","1.3669","1.3723","1.3634","","-0.12%"
"10/05/2023","1.3666","1.3721","1.3725","1.3668","","-0.39%"
"10/04/2023","1.3719","1.3731","1.3757","1.3690","","-0.07%"
"10/03/2023","1.3729","1.3730","1.3765","1.3722","","0.00%"
"10/02/2023","1.3729","1.3658","1.3741","1.3643","","0.56%"
"09/29/2023","1.3652","1.3659","1.3677","1.3606","","-0.04%"
"09/28/2023","1.3658","1.3727","1.3734","1.3642","","-0.49%"
"09/27/2023","1.3725","1.3688","1.3742","1.3680","","0.28%"
"09/26/2023","1.3686","1.3664","1.3697","1.3655","","0.18%"
"09/25/2023","1.3661","1.3661","1.3678","1.3650","","0.12%"
"09/22/2023","1.3644","1.3666","1.3680","1.3627","","-0.15%"
"09/21/2023","1.3664","1.3654","1.3700","1.3650","","0.09%"
"09/20/2023","1.3652","1.3649","1.3661","1.3597","","0.04%"
"09/19/2023","1.3646","1.3634","1.3657","1.3618","","0.10%"
"09/18/2023","1.3632","1.3638","1.3655","1.3621","","0.00%"
"09/15/2023","1.3632","1.3635","1.3649","1.3610","","-0.02%"
"09/14/2023","1.3635","1.3609","1.3647","1.3585","","0.19%"
"09/13/2023","1.3609","1.3606","1.3645","1.3594","","0.04%"
"09/12/2023","1.3603","1.3605","1.3638","1.3595","","-0.01%"
"09/11/2023","1.3604","1.3645","1.3656","1.3590","","-0.32%"
"09/08/2023","1.3647","1.3657","1.3666","1.3616","","-0.06%"
"09/07/2023","1.3655","1.3636","1.3664","1.3626","","0.15%"
"09/06/2023","1.3634","1.3615","1.3649","1.3594","","0.16%"
"09/05/2023","1.3612","1.3549","1.3626","1.3547","","0.49%"
"09/04/2023","1.3546","1.3535","1.3555","1.3522","","0.05%"
"09/01/2023","1.3539","1.3513","1.3550","1.3470","","0.21%"
"08/31/2023","1.3511","1.3497","1.3525","1.3478","","0.13%"
"08/30/2023","1.3494","1.3496","1.3544","1.3482","","0.01%"
"08/29/2023","1.3493","1.3561","1.3577","1.3491","","-0.49%"
"08/28/2023","1.3560","1.3557","1.3580","1.3532","","0.04%"
"08/25/2023","1.3555","1.3566","1.3589","1.3525","","-0.07%"
"08/24/2023","1.3564","1.3527","1.3570","1.3508","","0.29%"
"08/23/2023","1.3525","1.3579","1.3590","1.3521","","-0.38%"
"08/22/2023","1.3576","1.3576","1.3587","1.3537","","0.01%"
"08/21/2023","1.3574","1.3569","1.3591","1.3555","","0.06%"
"08/18/2023","1.3566","1.3584","1.3592","1.3550","","-0.12%"
"08/17/2023","1.3582","1.3599","1.3627","1.3562","","-0.11%"
"08/16/2023","1.3597","1.3584","1.3606","1.3561","","0.12%"
"08/15/2023","1.3581","1.3555","1.3591","1.3548","","0.20%"
"08/14/2023","1.3554","1.3519","1.3586","1.3512","","0.26%"
"08/11/2023","1.3519","1.3495","1.3546","1.3476","","0.19%"
"08/10/2023","1.3493","1.3464","1.3499","1.3406","","0.22%"
"08/09/2023","1.3464","1.3478","1.3489","1.3434","","-0.07%"
"08/08/2023","1.3473","1.3414","1.3504","1.3406","","0.47%"
"08/07/2023","1.3410","1.3388","1.3423","1.3385","","0.12%"
"08/04/2023","1.3394","1.3408","1.3439","1.3364","","-0.10%"
"08/03/2023","1.3408","1.3411","1.3450","1.3396","","-0.01%"
"08/02/2023","1.3410","1.3364","1.3435","1.3344","","0.36%"
"08/01/2023","1.3362","1.3297","1.3375","1.3289","","0.51%"
"07/31/2023","1.3294","1.3319","1.3325","1.3276","","-0.12%"
"07/28/2023","1.3310","1.3314","1.3343","1.3299","","-0.02%"
"07/27/2023","1.3313","1.3260","1.3321","1.3213","","0.45%"
"07/26/2023","1.3253","1.3276","1.3300","1.3238","","-0.16%"
"07/25/2023","1.3274","1.3311","1.3327","1.3271","","-0.29%"
"07/24/2023","1.3313","1.3306","1.3325","1.3291","","0.08%"
"07/21/2023","1.3302","1.3274","1.3313","1.3260","","0.26%"
"07/20/2023","1.3267","1.3252","1.3281","1.3211","","0.14%"
"07/19/2023","1.3249","1.3221","1.3275","1.3219","","0.18%"
"07/18/2023","1.3225","1.3219","1.3237","1.3175","","0.05%"
"07/17/2023","1.3218","1.3218","1.3247","1.3206","","0.05%"
"07/14/2023","1.3211","1.3222","1.3232","1.3171","","-0.05%"
"07/13/2023","1.3217","1.3305","1.3308","1.3214","","-0.63%"
"07/12/2023","1.3301","1.3412","1.3414","1.3291","","-0.80%"
"07/11/2023","1.3408","1.3455","1.3455","1.3402","","-0.28%"
"07/10/2023","1.3446","1.3464","1.3499","1.3442","","-0.12%"
"07/07/2023","1.3462","1.3534","1.3540","1.3456","","-0.54%"
"07/06/2023","1.3535","1.3534","1.3560","1.3496","","0.02%"
"07/05/2023","1.3532","1.3494","1.3539","1.3489","","0.30%"
"07/04/2023","1.3492","1.3512","1.3515","1.3475","","-0.13%"
"07/03/2023","1.3510","1.3521","1.3535","1.3478","","-0.07%"
"06/30/2023","1.3520","1.3562","1.3575","1.3516","","-0.32%"
"06/29/2023","1.3563","1.3528","1.3572","1.3511","","0.27%"
"06/28/2023","1.3526","1.3491","1.3544","1.3487","","0.27%"
"06/27/2023","1.3489","1.3532","1.3542","1.3464","","-0.30%"
"06/26/2023","1.3530","1.3518","1.3542","1.3501","","0.10%"
"06/23/2023","1.3517","1.3447","1.3533","1.3441","","0.52%"
"06/22/2023","1.3447","1.3405","1.3454","1.3396","","0.34%"
"06/21/2023","1.3401","1.3434","1.3453","1.3396","","-0.24%"
"06/20/2023","1.3433","1.3412","1.3456","1.3401","","0.17%"
"06/19/2023","1.3410","1.3376","1.3418","1.3368","","0.27%"
"06/16/2023","1.3374","1.3365","1.3388","1.3351","","0.07%"
"06/15/2023","1.3364","1.3411","1.3458","1.3360","","-0.34%"
"06/14/2023","1.3409","1.3420","1.3434","1.3381","","-0.07%"
"06/13/2023","1.3418","1.3435","1.3447","1.3367","","-0.13%"
