Date,Price,Open,High,Low,Vol.,Change %
05/26/2025,29.929,29.947,30.008,29.839,,-0.19%
05/23/2025,29.987,30.06,30.12,29.821,,-0.24%
05/22/2025,30.06,30.048,30.146,29.861,,0.04%
05/21/2025,30.048,30.147,30.217,29.962,,-0.33%
05/20/2025,30.147,30.161,30.233,30.127,,-0.05%
05/19/2025,30.161,30.218,30.226,30.083,,-0.19%
05/16/2025,30.218,30.204,30.259,30.056,,0.13%
05/15/2025,30.18,30.354,30.36,30.113,,-0.58%
05/14/2025,30.355,30.443,30.449,30.126,,-0.29%
05/13/2025,30.443,30.411,30.517,30.214,,0.11%
05-12-2025,30.409,30.195,30.466,30.13,,0.49%
05-09-2025,30.261,30.279,30.371,30.043,,-0.06%
05-08-2025,30.28,30.406,30.418,30.165,,-0.41%
05-07-2025,30.405,29.995,30.444,29.985,,1.37%
05-06-2025,29.993,29.175,30.317,29.162,,2.80%
05-05-2025,29.175,30.686,30.753,28.931,,-5.03%
05-02-2025,30.719,32.112,32.157,30.351,,-4.37%
05-01-2025,32.123,32.037,32.151,31.992,,0.23%
04/30/2025,32.048,32.337,32.337,31.904,,-0.89%
04/29/2025,32.337,32.43,32.487,32.162,,-0.31%
04/28/2025,32.438,32.54,32.554,32.397,,-0.35%
04/25/2025,32.551,32.48,32.577,32.42,,0.32%
04/24/2025,32.447,32.538,32.584,32.432,,-0.37%
04/23/2025,32.568,32.552,32.593,32.442,,-0.06%
04/22/2025,32.588,32.454,32.601,32.404,,0.46%
04/21/2025,32.439,32.546,32.617,32.347,,-0.45%
04/18/2025,32.584,32.524,32.643,32.477,,0.23%
04/17/2025,32.509,32.393,32.579,32.368,,0.45%
04/16/2025,32.363,32.519,32.547,32.361,,-0.43%
04/15/2025,32.504,32.37,32.554,32.305,,0.46%
04/14/2025,32.355,32.377,32.55,32.308,,-0.02%
04-11-2025,32.362,32.818,32.877,32.227,,-1.34%
04-10-2025,32.802,32.602,32.912,32.584,,0.67%
04-09-2025,32.583,33.136,33.15,32.517,,-1.56%
04-08-2025,33.1,33.008,33.14,32.897,,0.35%
04-07-2025,32.983,33.213,33.288,32.926,,-0.54%
04-04-2025,33.161,33.048,33.245,32.851,,0.38%
04-03-2025,33.035,33.203,33.318,33.03,,-0.54%
04-02-2025,33.214,33.223,33.265,33.076,,-0.01%
04-01-2025,33.216,33.266,33.28,33.196,,-0.11%
03/31/2025,33.252,33.217,33.293,33.147,,0.20%
03/28/2025,33.186,33.097,33.211,33.065,,0.31%
03/27/2025,33.082,33.129,33.173,33.05,,-0.10%
03/26/2025,33.114,33.07,33.158,33.043,,0.18%
03/25/2025,33.055,33.027,33.097,32.985,,0.12%
03/24/2025,33.017,32.992,33.051,32.975,,0.08%
03/21/2025,32.989,33.028,33.062,32.971,,-0.07%
03/20/2025,33.012,33.028,33.108,32.967,,0.01%
03/19/2025,33.009,32.986,33.073,32.934,,0.11%
03/18/2025,32.972,32.965,33.031,32.895,,0.07%
03/17/2025,32.948,32.941,33.054,32.904,,0.07%
03/14/2025,32.926,32.987,33.014,32.921,,-0.14%
03/13/2025,32.972,32.943,33.01,32.875,,0.15%
03-12-2025,32.924,32.903,32.986,32.86,,0.11%
03-11-2025,32.888,32.914,32.964,32.843,,-0.07%
03-10-2025,32.91,32.842,32.924,32.8,,0.25%
03-07-2025,32.827,32.897,32.917,32.736,,-0.17%
03-06-2025,32.883,32.846,32.907,32.758,,0.16%
03-05-2025,32.831,32.773,32.881,32.743,,0.21%
03-04-2025,32.761,32.9,32.97,32.77,,-0.42%
03-03-2025,32.898,32.947,32.988,32.854,,-0.02%
02/28/2025,32.905,32.915,32.972,32.851,,-0.07%
02/27/2025,32.929,32.778,32.964,32.749,,0.51%
02/26/2025,32.761,32.808,32.859,32.743,,0.03%
02/25/2025,32.751,32.734,32.812,32.695,,0.11%
02/24/2025,32.715,32.76,32.793,32.661,,-0.17%
02/21/2025,32.772,32.732,32.792,32.676,,0.27%
02/20/2025,32.684,32.743,32.839,32.686,,-0.13%
02/19/2025,32.728,32.747,32.799,32.695,,-0.01%
02/18/2025,32.731,32.713,32.804,32.678,,-0.01%
02/17/2025,32.734,32.681,32.773,32.661,,0.21%
02/14/2025,32.666,32.636,32.806,32.631,,0.16%
02/13/2025,32.614,32.872,32.896,32.596,,-0.72%
02-12-2025,32.849,32.82,32.93,32.799,,0.11%
02-11-2025,32.813,32.813,32.914,32.783,,0.10%
02-10-2025,32.78,32.835,32.885,32.751,,0.09%
02-08-2025,32.75,32.82,32.82,32.82,,-0.25%
02-07-2025,32.832,32.814,32.878,32.718,,0.11%
02-06-2025,32.796,32.836,32.932,32.778,,-0.08%
02-05-2025,32.821,32.883,32.963,32.779,,-0.17%
02-04-2025,32.878,33.04,33.091,32.807,,-0.14%
02-03-2025,32.925,33.013,33.265,32.938,,-0.13%
01/31/2025,32.969,32.88,33.016,32.763,,0.31%
01/30/2025,32.867,32.834,32.903,32.78,,0.15%
01/29/2025,32.819,32.837,32.921,32.787,,-0.01%
01/28/2025,32.822,32.888,33.046,32.825,,-0.16%
01/27/2025,32.873,32.748,32.925,32.706,,0.43%
01/24/2025,32.733,32.721,32.791,32.59,,0.06%
01/23/2025,32.712,32.716,32.831,32.628,,0.03%
01/22/2025,32.701,32.636,32.839,32.595,,0.25%
01/21/2025,32.621,32.693,32.783,32.608,,-0.08%
01/20/2025,32.647,32.906,32.95,32.522,,-0.74%
01/17/2025,32.891,32.923,32.954,32.804,,-0.05%
01/16/2025,32.908,32.942,33.001,32.869,,-0.06%
01/15/2025,32.927,32.981,33.088,32.889,,-0.12%
01/14/2025,32.967,33.05,33.144,32.947,,-0.21%
01/13/2025,33.035,33.09,33.171,33.018,,-0.17%
01-10-2025,33.091,32.881,33.122,32.869,,0.68%
01-09-2025,32.866,32.875,32.972,32.873,,0.02%
01-08-2025,32.86,32.767,32.964,32.697,,0.33%
01-07-2025,32.752,32.775,32.814,32.658,,-0.02%
01-06-2025,32.759,32.945,33.012,32.694,,-0.46%
01-03-2025,32.912,32.913,33.022,32.868,,0.04%
01-02-2025,32.899,32.818,32.943,32.754,,0.30%
01-01-2025,32.799,32.804,32.818,32.804,,0.04%
12/31/2024,32.785,32.748,32.917,32.713,,0.16%
12/30/2024,32.733,32.809,32.908,32.729,,-0.23%
12/27/2024,32.809,32.77,32.955,32.703,,0.15%
12/26/2024,32.76,32.7,32.815,32.643,,0.34%
12/25/2024,32.65,32.69,32.773,32.629,,-0.09%
12/24/2024,32.681,32.696,32.752,32.638,,0.01%
12/23/2024,32.677,32.575,32.737,32.553,,0.25%
12/20/2024,32.597,32.636,32.727,32.557,,-0.09%
12/19/2024,32.627,32.689,32.775,32.586,,-0.16%
12/18/2024,32.679,32.523,32.711,32.434,,0.52%
12/17/2024,32.509,32.5,32.549,32.409,,0.07%
12/16/2024,32.485,32.473,32.553,32.427,,-0.04%
12/13/2024,32.499,32.533,32.584,32.451,,-0.06%
12-12-2024,32.518,32.495,32.562,32.406,,0.10%
12-11-2024,32.486,32.541,32.593,32.454,,-0.11%
12-10-2024,32.523,32.427,32.592,32.37,,0.34%
12-09-2024,32.413,32.433,32.506,32.395,,0.06%
12-06-2024,32.395,32.361,32.468,32.293,,0.20%
12-05-2024,32.33,32.414,32.484,32.327,,-0.22%
12-04-2024,32.402,32.552,32.626,32.34,,-0.42%
12-03-2024,32.538,32.604,32.745,32.508,,-0.17%
12-02-2024,32.594,32.467,32.676,32.467,,0.47%
11/29/2024,32.441,32.568,32.595,32.434,,-0.34%
11/28/2024,32.552,32.481,32.603,32.41,,0.27%
11/27/2024,32.463,32.49,32.582,32.414,,-0.06%
11/26/2024,32.483,32.443,32.57,32.358,,0.17%
11/25/2024,32.429,32.537,32.621,32.39,,-0.41%
11/22/2024,32.561,32.552,32.646,32.506,,0.06%
11/21/2024,32.542,32.508,32.617,32.467,,0.14%
11/20/2024,32.495,32.373,32.586,32.313,,0.42%
11/19/2024,32.358,32.482,32.543,32.342,,-0.34%
11/18/2024,32.469,32.505,32.573,32.43,,-0.05%
11/15/2024,32.486,32.607,32.678,32.43,,-0.33%
11/14/2024,32.594,32.47,32.678,32.442,,0.43%
11/13/2024,32.456,32.448,32.518,32.385,,0.07%
11-12-2024,32.433,32.4,32.519,32.365,,0.16%
11-11-2024,32.382,32.25,32.439,32.16,,0.46%
11-08-2024,32.235,32.105,32.319,31.968,,0.46%
11-07-2024,32.088,32.349,32.42,32.069,,-0.75%
11-06-2024,32.329,31.912,32.4,31.83,,1.35%
11-05-2024,31.897,31.932,32.009,31.895,,-0.08%
11-04-2024,31.922,31.931,31.946,31.712,,0.00%
11-01-2024,31.923,31.928,32.015,31.803,,0.03%
10/31/2024,31.913,31.959,32.02,31.875,,-0.09%
10/30/2024,31.942,32.088,32.162,31.896,,-0.41%
10/29/2024,32.073,32.113,32.181,32.021,,-0.08%
10/28/2024,32.1,32.079,32.15,32.054,,0.11%
10/25/2024,32.064,32.082,32.143,31.993,,-0.01%
10/24/2024,32.068,32.081,32.134,32.007,,0.01%
10/23/2024,32.066,32.062,32.196,31.989,,0.07%
10/22/2024,32.043,32.124,32.141,32.018,,-0.24%
10/21/2024,32.12,32.057,32.152,31.899,,0.24%
10/18/2024,32.042,32.129,32.169,32.012,,-0.23%
10/17/2024,32.115,32.198,32.276,32.109,,-0.20%
10/16/2024,32.18,32.234,32.26,32.123,,-0.12%
10/15/2024,32.219,32.173,32.255,32.127,,0.19%
10/14/2024,32.158,32.245,32.266,32.141,,0.07%
10-11-2024,32.134,32.244,32.271,32.13,,-0.29%
10-10-2024,32.229,32.283,32.326,32.196,,-0.12%
10-09-2024,32.268,32.237,32.304,32.138,,0.14%
10-08-2024,32.222,32.177,32.269,32.111,,0.19%
10-07-2024,32.161,32.355,32.356,32.146,,-0.40%
10-04-2024,32.29,32.04,32.381,31.98,,0.83%
10-03-2024,32.025,31.955,32.156,31.94,,0.26%
10-02-2024,31.941,31.904,31.969,31.807,,0.16%
10-01-2024,31.89,31.764,31.962,31.707,,0.44%
09/30/2024,31.749,31.59,31.802,31.511,,0.55%
09/27/2024,31.575,31.676,31.798,31.451,,-0.27%
09/26/2024,31.661,32,32.042,31.647,,-1.02%
09/25/2024,31.988,31.847,32.041,31.795,,0.53%
09/24/2024,31.82,32.047,32.104,31.833,,-0.66%
09/23/2024,32.031,32.004,32.147,31.948,,0.20%
09/20/2024,31.966,31.929,32.049,31.857,,0.17%
09/19/2024,31.912,32.014,32.097,31.881,,-0.27%
09/18/2024,31.998,31.941,32.043,31.846,,0.21%
09/17/2024,31.932,31.878,31.975,31.803,,0.22%
09/16/2024,31.863,31.933,31.979,31.791,,-0.23%
09/13/2024,31.938,32.13,32.164,31.875,,-0.37%
09-12-2024,32.058,32.127,32.179,32.068,,-0.23%
09-11-2024,32.131,32.187,32.217,32.054,,-0.13%
09-10-2024,32.172,32.139,32.214,32.102,,0.20%
09-09-2024,32.107,32.034,32.153,31.999,,0.25%
09-06-2024,32.026,32.05,32.104,31.822,,-0.02%
09-05-2024,32.033,32.121,32.152,31.993,,-0.22%
09-04-2024,32.105,32.11,32.201,32.06,,0.03%
09-03-2024,32.095,32.058,32.151,32.032,,0.16%
09-02-2024,32.044,32.01,32.087,31.968,,0.15%
08/30/2024,31.996,31.888,32.021,31.845,,0.39%
08/29/2024,31.872,31.98,32.06,31.841,,-0.29%
08/28/2024,31.965,31.947,32.019,31.862,,0.24%
08/27/2024,31.89,31.853,31.994,31.796,,0.16%
08/26/2024,31.84,31.767,31.87,31.729,,0.32%
08/23/2024,31.74,32.045,32.119,31.764,,-0.72%
08/22/2024,31.97,31.939,32.076,31.899,,0.16%
08/21/2024,31.918,31.899,32.017,31.854,,0.07%
08/20/2024,31.897,31.955,31.992,31.837,,-0.13%
08/19/2024,31.94,32.21,32.252,31.88,,-0.60%
08/16/2024,32.132,32.414,32.485,32.146,,-0.82%
08/15/2024,32.399,32.268,32.438,32.215,,0.45%
08/14/2024,32.253,32.355,32.377,32.158,,-0.27%
08/13/2024,32.34,32.427,32.525,32.294,,-0.20%
08-12-2024,32.405,32.428,32.543,32.339,,-0.09%
08-09-2024,32.435,32.437,32.501,32.263,,0.12%
08-08-2024,32.397,32.67,32.688,32.365,,-0.79%
08-07-2024,32.655,32.77,32.809,32.576,,-0.33%
08-06-2024,32.762,32.7,32.817,32.639,,0.20%
08-05-2024,32.696,32.68,32.78,32.561,,0.39%
08-02-2024,32.568,32.791,32.873,32.585,,-0.62%
08-01-2024,32.77,32.699,32.852,32.543,,0.32%
07/31/2024,32.665,32.847,32.931,32.634,,-0.51%
07/30/2024,32.831,32.863,32.921,32.763,,-0.06%
07/29/2024,32.852,32.785,32.907,32.759,,0.15%
07/26/2024,32.804,32.735,32.875,32.655,,0.26%
07/25/2024,32.72,32.789,32.808,32.613,,0.02%
07/24/2024,32.714,32.798,32.826,32.68,,-0.18%
07/23/2024,32.774,32.836,32.862,32.764,,-0.16%
07/22/2024,32.825,32.796,32.922,32.764,,0.13%
07/19/2024,32.781,32.699,32.819,32.648,,0.31%
07/18/2024,32.68,32.567,32.728,32.492,,0.40%
07/17/2024,32.55,32.587,32.652,32.446,,-0.07%
07/16/2024,32.572,32.627,32.66,32.572,,-0.13%
07/15/2024,32.613,32.565,32.641,32.505,,0.41%
07-12-2024,32.479,32.451,32.57,32.374,,0.14%
07-11-2024,32.435,32.612,32.625,32.369,,-0.45%
07-10-2024,32.58,32.566,32.651,32.517,,0.11%
07-09-2024,32.545,32.483,32.618,32.444,,0.24%
07-08-2024,32.468,32.409,32.505,32.355,,0.23%
07-05-2024,32.393,32.495,32.563,32.385,,-0.16%
07-04-2024,32.445,32.633,32.701,32.437,,-0.53%
07-03-2024,32.618,32.589,32.774,32.534,,0.13%
07-02-2024,32.575,32.556,32.677,32.528,,0.10%
07-01-2024,32.544,32.5,32.593,32.456,,0.12%
06/28/2024,32.504,32.564,32.595,32.403,,-0.14%
06/27/2024,32.549,32.564,32.646,32.52,,0.00%
06/26/2024,32.549,32.484,32.654,32.43,,0.26%
06/25/2024,32.466,32.375,32.53,32.332,,0.31%
06/24/2024,32.366,32.378,32.418,32.331,,-0.02%
06/21/2024,32.371,32.388,32.403,32.303,,0.02%
06/20/2024,32.365,32.389,32.432,32.311,,-0.01%
06/19/2024,32.368,32.354,32.417,32.292,,0.10%
06/18/2024,32.335,32.369,32.45,32.308,,-0.06%
06/17/2024,32.355,32.365,32.401,32.319,,0.06%
06/14/2024,32.337,32.36,32.424,32.308,,0.05%
06/13/2024,32.32,32.267,32.403,32.243,,0.22%
06-12-2024,32.25,32.38,32.411,32.136,,-0.36%
06-11-2024,32.367,32.363,32.45,32.336,,0.03%
06-10-2024,32.358,32.38,32.509,32.329,,-0.14%
06-07-2024,32.402,32.273,32.447,32.199,,0.47%
06-06-2024,32.252,32.309,32.369,32.215,,-0.11%
06-05-2024,32.288,32.35,32.411,32.29,,-0.13%
06-04-2024,32.331,32.314,32.447,32.299,,0.10%
06-03-2024,32.3,32.395,32.464,32.3,,-0.51%
05/31/2024,32.465,32.382,32.568,32.351,,0.27%
05/30/2024,32.379,32.388,32.519,32.347,,0.02%
05/29/2024,32.371,32.23,32.469,32.183,,0.59%
05/28/2024,32.18,32.151,32.272,32.095,,0.20%
05/27/2024,32.115,32.229,32.259,32.125,,-0.36%
05/24/2024,32.232,32.269,32.319,32.188,,-0.06%
05/23/2024,32.252,32.269,32.321,32.167,,0.00%
05/22/2024,32.253,32.295,32.343,32.235,,-0.05%
05/21/2024,32.268,32.249,32.34,32.216,,0.07%
05/20/2024,32.245,32.213,32.28,32.151,,0.31%
05/17/2024,32.146,32.174,32.276,32.088,,-0.04%
05/16/2024,32.159,32.09,32.189,31.986,,0.27%
05/15/2024,32.074,32.334,32.394,32.042,,-0.77%
05/14/2024,32.322,32.417,32.454,32.306,,-0.23%
05/13/2024,32.397,32.429,32.482,32.376,,-0.02%
05-10-2024,32.405,32.348,32.493,32.336,,0.08%
05-09-2024,32.38,32.37,32.461,32.314,,0.15%
05-08-2024,32.33,32.409,32.483,32.351,,-0.20%
05-07-2024,32.395,32.306,32.437,32.272,,0.36%
05-06-2024,32.28,32.282,32.37,32.261,,0.00%
05-03-2024,32.28,32.377,32.43,32.114,,-0.21%
05-02-2024,32.349,32.537,32.618,32.356,,-0.38%
05-01-2024,32.474,32.617,32.66,32.446,,-0.39%
04/30/2024,32.602,32.514,32.658,32.457,,0.47%
04/29/2024,32.45,32.581,32.678,32.481,,-0.44%
04/26/2024,32.595,32.565,32.648,32.525,,0.14%
04/25/2024,32.55,32.66,32.668,32.533,,-0.28%
04/24/2024,32.642,32.559,32.697,32.482,,0.30%
04/23/2024,32.544,32.618,32.663,32.509,,-0.16%
04/22/2024,32.595,32.57,32.708,32.523,,0.22%
04/19/2024,32.522,32.482,32.596,32.417,,0.14%
04/18/2024,32.477,32.474,32.537,32.311,,0.28%
04/17/2024,32.385,32.545,32.555,32.38,,-0.45%
04/16/2024,32.53,32.432,32.574,32.399,,0.35%
04/15/2024,32.418,32.265,32.482,32.252,,0.40%
04-12-2024,32.288,32.245,32.328,32.194,,0.25%
04-11-2024,32.208,32.211,32.319,32.14,,0.12%
04-10-2024,32.168,32.015,32.278,31.942,,0.50%
04-09-2024,32.007,32.09,32.134,31.99,,-0.24%
04-08-2024,32.085,32.155,32.194,32.075,,-0.08%
04-05-2024,32.111,32.081,32.16,32.026,,0.16%
04-04-2024,32.06,32.014,32.105,31.976,,0.23%
04-03-2024,31.988,32.062,32.123,31.989,,-0.18%
04-02-2024,32.046,32.046,32.136,32.018,,0.06%
04-01-2024,32.027,32.005,32.089,31.905,,0.27%
03/29/2024,31.942,31.996,32.088,31.9,,-0.03%
03/28/2024,31.95,31.998,32.1,31.909,,-0.08%
03/27/2024,31.977,31.919,32.109,31.882,,0.21%
03/26/2024,31.909,31.833,31.996,31.765,,0.28%
03/25/2024,31.819,31.972,32.02,31.737,,-0.36%
03/22/2024,31.935,31.93,32.067,31.855,,0.11%
03/21/2024,31.901,31.794,32,31.697,,0.37%
03/20/2024,31.784,31.781,31.956,31.738,,0.06%
03/19/2024,31.766,31.681,31.831,31.637,,0.32%
03/18/2024,31.666,31.63,31.712,31.556,,0.19%
03/15/2024,31.606,31.581,31.703,31.535,,0.16%
03/14/2024,31.555,31.473,31.617,31.415,,0.34%
03/13/2024,31.449,31.478,31.55,31.361,,0.44%
03-12-2024,31.31,31.379,31.513,31.315,,-0.34%
03-11-2024,31.418,31.435,31.494,31.372,,0.03%
03-08-2024,31.409,31.462,31.541,31.302,,-0.08%
03-07-2024,31.433,31.5,31.583,31.444,,-0.20%
03-06-2024,31.495,31.593,31.674,31.49,,-0.24%
03-05-2024,31.571,31.566,31.614,31.519,,0.10%
03-04-2024,31.538,31.585,31.604,31.475,,0.02%
03-01-2024,31.532,31.661,31.67,31.554,,-0.31%
02/29/2024,31.629,31.667,31.712,31.577,,-0.11%
02/28/2024,31.665,31.623,31.761,31.58,,0.15%
02/27/2024,31.618,31.607,31.656,31.543,,0.17%
02/26/2024,31.564,31.618,31.646,31.515,,-0.16%
02/23/2024,31.616,31.534,31.701,31.456,,0.27%
02/22/2024,31.532,31.503,31.586,31.436,,0.14%
02/21/2024,31.487,31.442,31.577,31.387,,0.20%
02/20/2024,31.424,31.414,31.542,31.344,,0.11%
02/19/2024,31.388,31.347,31.451,31.323,,0.12%
02/16/2024,31.35,31.336,31.427,31.27,,0.12%
02/15/2024,31.312,31.413,31.483,31.312,,-0.25%
02/14/2024,31.389,31.545,31.614,31.373,,-0.49%
02/13/2024,31.543,31.364,31.604,31.287,,0.67%
02-12-2024,31.333,31.381,31.444,31.322,,-0.11%
02-09-2024,31.368,31.385,31.497,31.313,,-0.01%
02-08-2024,31.372,31.359,31.451,31.301,,-0.03%
02-07-2024,31.381,31.296,31.424,31.216,,0.33%
02-06-2024,31.278,31.398,31.494,31.271,,-0.40%
02-05-2024,31.404,31.4,31.49,31.34,,0.10%
02-02-2024,31.374,31.247,31.429,31.163,,0.43%
02-01-2024,31.24,31.261,31.389,31.239,,0.06%
01/31/2024,31.22,31.161,31.33,31.15,,0.22%
01/30/2024,31.15,31.196,31.236,31.092,,-0.01%
01/29/2024,31.153,31.267,31.31,31.161,,-0.28%
01/26/2024,31.242,31.343,31.41,31.229,,-0.28%
01/25/2024,31.329,31.311,31.407,31.233,,0.11%
01/24/2024,31.295,31.434,31.444,31.256,,-0.33%
01/23/2024,31.398,31.347,31.475,31.274,,0.22%
01/22/2024,31.33,31.445,31.475,31.256,,-0.17%
01/19/2024,31.382,31.545,31.632,31.318,,-0.45%
01/18/2024,31.524,31.611,31.65,31.495,,-0.17%
01/17/2024,31.579,31.494,31.701,31.448,,0.24%
01/16/2024,31.503,31.26,31.581,31.207,,0.72%
01/15/2024,31.279,31.202,31.36,31.118,,0.58%
01-12-2024,31.099,31.057,31.181,31.031,,0.17%
01-11-2024,31.047,31.124,31.168,31.01,,-0.18%
01-10-2024,31.104,31.076,31.187,31.036,,0.15%
01-09-2024,31.058,30.952,31.13,30.894,,0.50%
01-08-2024,30.905,30.937,31.063,30.906,,-0.15%
01-05-2024,30.952,31.091,31.107,30.904,,-0.40%
01-04-2024,31.076,31.057,31.128,30.939,,0.08%
01-03-2024,31.052,30.939,31.113,30.885,,0.41%
01-02-2024,30.924,30.672,30.969,30.638,,0.78%
01-01-2024,30.684,30.684,30.684,30.684,,0.01%
12/29/2023,30.682,30.723,30.8,30.52,,-0.13%
12/28/2023,30.722,30.885,30.931,30.481,,-0.32%
12/27/2023,30.82,30.957,31.031,30.822,,-0.40%
12/26/2023,30.943,31.135,31.243,30.889,,-0.38%
12/25/2023,31.06,31.135,31.219,31.008,,-0.07%
12/22/2023,31.082,31.181,31.249,30.983,,-0.36%
12/21/2023,31.194,31.334,31.347,31.168,,-0.40%
12/20/2023,31.319,31.285,31.364,31.244,,0.11%
12/19/2023,31.286,31.404,31.416,31.273,,-0.33%
12/18/2023,31.389,31.265,31.428,31.237,,0.13%
12/15/2023,31.348,31.223,31.413,31.18,,0.59%
12/14/2023,31.164,31.314,31.347,31.159,,-0.88%
12/13/2023,31.44,31.513,31.593,31.45,,-0.13%
12-12-2023,31.482,31.496,31.552,31.415,,0.08%
12-11-2023,31.458,31.44,31.584,31.404,,0.14%
12-08-2023,31.415,31.468,31.537,31.254,,0.08%
12-07-2023,31.391,31.511,31.618,31.373,,-0.36%
12-06-2023,31.505,31.527,31.579,31.437,,-0.02%
12-05-2023,31.512,31.453,31.591,31.294,,0.26%
12-04-2023,31.43,31.315,31.488,31.255,,0.46%
12-01-2023,31.286,31.359,31.513,31.27,,-0.24%
11/30/2023,31.361,31.273,31.41,31.199,,0.26%
11/29/2023,31.28,31.312,31.372,31.095,,-0.07%
11/28/2023,31.303,31.538,31.545,31.261,,-0.71%
11/27/2023,31.526,31.663,31.7,31.498,,-0.41%
11/24/2023,31.656,31.63,31.729,31.544,,0.15%
11/23/2023,31.608,31.567,31.692,31.455,,0.17%
11/22/2023,31.553,31.379,31.662,31.337,,0.60%
11/21/2023,31.366,31.512,31.545,31.206,,-0.48%
11/20/2023,31.516,31.758,31.817,31.458,,-0.69%
